order_id,order_date,covid_phase,customer_id,state,warehouse_id,product_id,product_category,order_channel,order_quantity,unit_price,discount_pct,marketing_channel,ad_spend_myr,website_traffic_source,sales_revenue,customer_segment,customer_age_group,payment_method,delivery_time_days,delivery_status,shipping_cost_rm,inventory_level_pct,stockout_flag,return_flag,customer_rating
ORD100047,2020-01-21,Pre-MCO,CUST90340,Kuala Lumpur,Johor Hub,HPC-3872,Health & Personal Care,Website,4,44.29,13.3,Google Ads,462.8,Social Media,1135.05,Loyal/VIP,45-54,E-Wallet,1.0,On-Time,7.21,57.1,0,0,4.6
ORD101905,2020-01-21,Pre-MCO,CUST21741,Perak,Klang Valley Hub,FNB-5362,F&B,Mobile App,2,21.36,10.1,Affiliate,271.25,Organic Search,525.87,New,35-44,Bank Transfer,3.0,On-Time,7.07,62.0,0,0,4.2
ORD101714,2020-01-21,Pre-MCO,CUST90163,Selangor,Johor Hub,FNB-4551,F&B,Mobile App,4,17.95,3.4,Facebook Ads,926.58,Organic Search,1248.7,Returning,25-34,Card,1.7,On-Time,7.15,49.0,0,0,4.6
ORD100319,2020-01-22,Pre-MCO,CUST90090,Sarawak,Klang Valley Hub,ELE-6601,Electronics,Mobile App,1,360.02,1.7,Organic Search,250.85,Referral,670.48,Returning,45-54,Card,4.3,Delayed,8.02,55.2,0,0,3.9
ORD102881,2020-01-22,Pre-MCO,CUST90008,Sabah,Northern Hub,HNL-2670,Home & Living,Website,6,88.55,21.6,Google Ads,538.08,Organic Search,1525.87,Returning,35-44,Bank Transfer,1.0,On-Time,10.77,62.1,0,0,4.4
ORD101671,2020-01-22,Pre-MCO,CUST90279,Sarawak,Klang Valley Hub,FSH-5584,Fashion,Marketplace,7,63.2,12.5,Facebook Ads,315.32,Paid Search,940.91,Loyal/VIP,18-24,COD,1.3,On-Time,6.55,100.0,0,0,4.7
ORD101838,2020-01-22,Pre-MCO,CUST90250,Penang,Sabah/Sarawak Hub,FSH-7840,Fashion,Mobile App,2,66.53,10.5,Facebook Ads,165.86,Direct,427.74,Returning,25-34,Card,1.0,Delayed,19.59,80.0,0,1,4.7
ORD100029,2020-01-22,Pre-MCO,CUST20690,Kedah,Klang Valley Hub,HPC-2355,Health & Personal Care,Website,7,46.87,9.5,Affiliate,281.17,Referral,660.3,New,55+,E-Wallet,3.8,Delayed,6.98,96.2,0,0,3.8
ORD101707,2020-01-22,Pre-MCO,CUST21857,Kuala Lumpur,Klang Valley Hub,ELE-8791,Electronics,Marketplace,8,352.84,15.1,Facebook Ads,207.71,Referral,3002.4,New,25-34,E-Wallet,2.9,On-Time,8.03,14.3,0,0,4.6
ORD101041,2020-01-23,Pre-MCO,CUST90358,Selangor,Johor Hub,FNB-5937,F&B,Website,8,17.68,16.1,Influencer,486.38,Direct,867.49,Returning,35-44,Bank Transfer,4.5,On-Time,10.22,84.3,0,0,4.0
ORD101104,2020-01-23,Pre-MCO,CUST21204,Melaka,Klang Valley Hub,ELE-7162,Electronics,Mobile App,7,336.72,19.6,Affiliate,546.69,Referral,2279.33,New,45-54,Card,4.8,On-Time,8.38,63.3,0,1,3.6
ORD100745,2020-01-23,Pre-MCO,CUST90145,Sabah,Sabah/Sarawak Hub,FSH-3952,Fashion,Mobile App,2,61.02,6.2,Organic Search,223.65,Organic Search,490.35,Returning,45-54,Bank Transfer,1.3,Delayed,18.84,64.5,0,0,5.0
ORD100480,2020-01-23,Pre-MCO,CUST90365,Melaka,Johor Hub,GRC-8825,Groceries,Marketplace,7,23.37,6.8,Influencer,251.84,Organic Search,488.77,Returning,45-54,E-Wallet,1.4,Delayed,8.68,72.9,0,0,4.4
ORD103342,2020-01-23,Pre-MCO,CUST90285,Perak,Northern Hub,BNK-2613,Baby & Kids,Website,7,58.02,13.6,Google Ads,445.47,Referral,1638.26,Returning,35-44,Card,1.0,On-Time,7.53,11.7,0,0,4.9
ORD102639,2020-01-23,Pre-MCO,CUST90193,Penang,Northern Hub,FSH-9081,Fashion,Mobile App,2,57.38,6.8,Google Ads,411.85,Paid Search,717.22,Returning,25-34,Bank Transfer,1.2,Delayed,11.14,32.7,0,0,4.9
ORD101877,2020-01-24,Pre-MCO,CUST90184,Kuala Lumpur,Penang Hub,BNK-2328,Baby & Kids,Marketplace,5,47.6,10.0,Facebook Ads,218.33,Social Media,344.36,Returning,25-34,Bank Transfer,2.4,On-Time,8.04,50.9,0,0,4.8
ORD101381,2020-01-25,Pre-MCO,CUST90154,Kedah,Penang Hub,HPC-7333,Health & Personal Care,Mobile App,2,51.02,13.3,Direct,416.22,Organic Search,690.66,Returning,45-54,E-Wallet,2.6,On-Time,10.06,71.5,0,0,4.6
ORD102366,2020-01-25,Pre-MCO,CUST20549,Negeri Sembilan,Johor Hub,FSH-5031,Fashion,Mobile App,3,62.73,6.2,Influencer,702.29,Direct,1417.11,New,35-44,E-Wallet,3.0,Delayed,10.84,8.7,0,0,4.1
ORD101164,2020-01-25,Pre-MCO,CUST90223,Kuala Lumpur,Penang Hub,HNL-9452,Home & Living,Marketplace,3,76.65,15.1,Influencer,356.58,Social Media,799.57,Loyal/VIP,25-34,Card,2.5,On-Time,10.32,49.3,0,0,4.1
ORD100577,2020-01-25,Pre-MCO,CUST20929,Selangor,Klang Valley Hub,FSH-1000,Fashion,Mobile App,3,52.56,3.2,Organic Search,499.07,Organic Search,795.82,New,45-54,Card,1.4,On-Time,5.46,58.3,0,0,3.9
ORD100905,2020-01-25,Pre-MCO,CUST90388,Sarawak,Sabah/Sarawak Hub,HPC-8639,Health & Personal Care,Website,4,40.22,1.2,Facebook Ads,399.68,Organic Search,899.2,Returning,35-44,COD,1.0,On-Time,22.51,63.0,0,0,4.0
ORD100965,2020-01-26,Pre-MCO,CUST90112,Selangor,Penang Hub,HNL-3741,Home & Living,Website,5,101.26,14.9,Influencer,182.45,Paid Search,618.94,Returning,45-54,Bank Transfer,1.4,On-Time,7.36,23.1,0,0,4.3
ORD102918,2020-01-26,Pre-MCO,CUST21418,Selangor,Johor Hub,HNL-3556,Home & Living,Website,5,96.46,1.4,Email,229.88,Paid Search,1094.0,New,55+,E-Wallet,4.0,Delayed,10.34,51.2,0,0,4.0
ORD102165,2020-01-26,Pre-MCO,CUST90393,Negeri Sembilan,Klang Valley Hub,GRC-1262,Groceries,Marketplace,9,23.26,23.6,Organic Search,1661.83,Social Media,3015.41,Returning,35-44,E-Wallet,2.3,Delayed,6.09,29.8,0,0,4.3
ORD103170,2020-01-26,Pre-MCO,CUST90108,Johor,Klang Valley Hub,ELE-8566,Electronics,Website,3,361.93,22.4,Google Ads,178.85,Email Campaign,883.31,Returning,25-34,E-Wallet,1.0,On-Time,8.08,54.8,0,0,4.6
ORD100860,2020-01-26,Pre-MCO,CUST90409,Kedah,Penang Hub,HNL-1925,Home & Living,Mobile App,2,102.26,6.8,Google Ads,16.89,Referral,178.63,Loyal/VIP,18-24,E-Wallet,6.8,Delayed,9.79,56.8,0,0,3.8
ORD101739,2020-01-27,Pre-MCO,CUST21130,Kuala Lumpur,Johor Hub,HNL-1350,Home & Living,Mobile App,7,86.08,22.2,Google Ads,639.7,Referral,972.78,New,25-34,COD,1.9,On-Time,8.86,53.3,0,0,4.1
ORD101322,2020-01-27,Pre-MCO,CUST90406,Selangor,Johor Hub,HPC-2646,Health & Personal Care,Marketplace,6,43.97,4.1,Email,294.61,Direct,667.31,Loyal/VIP,35-44,Bank Transfer,2.9,On-Time,11.26,37.0,0,0,4.1
ORD100327,2020-01-27,Pre-MCO,CUST20180,Sarawak,Klang Valley Hub,FSH-4096,Fashion,Website,5,52.12,5.4,Facebook Ads,405.99,Social Media,837.56,New,18-24,Card,3.6,Delayed,7.65,26.2,0,0,4.8
ORD102867,2020-01-28,Pre-MCO,CUST90078,Selangor,Klang Valley Hub,FNB-8417,F&B,Mobile App,4,17.44,10.4,Facebook Ads,556.78,Referral,1045.97,Returning,18-24,Card,5.9,Delayed,7.72,46.3,0,0,3.8
ORD100163,2020-01-28,Pre-MCO,CUST21584,Sarawak,Johor Hub,HPC-5751,Health & Personal Care,Marketplace,6,42.24,9.2,Affiliate,173.03,Paid Search,510.91,New,35-44,Card,2.6,On-Time,9.28,61.8,0,0,4.2
ORD100893,2020-01-28,Pre-MCO,CUST90403,Johor,Sabah/Sarawak Hub,HPC-5093,Health & Personal Care,Website,3,48.73,11.6,Google Ads,619.72,Organic Search,1170.46,Returning,35-44,E-Wallet,4.3,Delayed,17.77,93.8,0,0,4.3
ORD100116,2020-01-28,Pre-MCO,CUST90335,Sarawak,Penang Hub,HNL-9208,Home & Living,Mobile App,5,102.66,14.5,Email,810.44,Direct,1540.84,Returning,25-34,Card,1.0,On-Time,7.37,71.5,0,0,5.0
ORD100873,2020-01-28,Pre-MCO,CUST90214,Selangor,Klang Valley Hub,GRC-7115,Groceries,Website,5,26.38,26.2,Email,348.62,Paid Search,769.21,Returning,18-24,Card,1.8,On-Time,5.68,63.7,0,0,4.5
ORD101927,2020-01-28,Pre-MCO,CUST21324,Selangor,Klang Valley Hub,FSH-5831,Fashion,Website,6,52.02,28.4,Google Ads,310.58,Paid Search,675.9,New,25-34,E-Wallet,3.4,Delayed,6.47,43.6,0,0,4.0
ORD101686,2020-01-29,Pre-MCO,CUST20617,Sabah,Klang Valley Hub,ELE-4409,Electronics,Marketplace,5,372.29,2.3,Google Ads,205.1,Social Media,1968.55,New,35-44,E-Wallet,4.3,On-Time,9.06,40.4,0,0,4.4
ORD101476,2020-01-29,Pre-MCO,CUST20177,Selangor,Northern Hub,BNK-1552,Baby & Kids,Mobile App,5,50.14,30.5,Influencer,998.8,Direct,1380.76,New,25-34,Bank Transfer,4.1,On-Time,8.45,43.5,0,0,4.3
ORD101303,2020-01-29,Pre-MCO,CUST90319,Penang,Penang Hub,BNK-8996,Baby & Kids,Website,6,61.12,10.3,Google Ads,240.1,Organic Search,711.16,Returning,18-24,COD,2.2,On-Time,8.76,31.2,0,0,4.3
ORD100612,2020-01-29,Pre-MCO,CUST90404,Sabah,Johor Hub,ELE-7885,Electronics,Mobile App,5,333.14,21.8,Organic Search,423.65,Social Media,1674.74,Returning,35-44,Bank Transfer,3.2,On-Time,9.43,44.2,0,0,4.8
ORD102493,2020-01-29,Pre-MCO,CUST90391,Negeri Sembilan,Northern Hub,HNL-2688,Home & Living,Mobile App,7,84.27,3.7,Organic Search,618.86,Direct,1611.43,Returning,55+,E-Wallet,3.6,On-Time,9.87,97.9,0,0,4.3
ORD101342,2020-01-29,Pre-MCO,CUST90117,Negeri Sembilan,Sabah/Sarawak Hub,FNB-2479,F&B,Mobile App,2,19.12,6.7,Google Ads,146.9,Email Campaign,270.77,Loyal/VIP,35-44,E-Wallet,2.0,On-Time,22.84,76.9,0,0,4.5
ORD101125,2020-01-29,Pre-MCO,CUST90231,Johor,Klang Valley Hub,HPC-2467,Health & Personal Care,Marketplace,2,40.19,17.1,Organic Search,33.22,Paid Search,102.75,Loyal/VIP,25-34,Card,3.6,Delayed,7.79,37.7,0,0,4.1
ORD103333,2020-01-30,Pre-MCO,CUST90016,Melaka,Johor Hub,FSH-6079,Fashion,Marketplace,3,57.0,23.3,Affiliate,309.2,Paid Search,625.96,Loyal/VIP,45-54,E-Wallet,2.8,On-Time,10.13,12.6,0,0,4.3
ORD102641,2020-01-30,Pre-MCO,CUST21577,Kuala Lumpur,Penang Hub,FSH-9146,Fashion,Website,1,64.06,9.5,Google Ads,247.91,Paid Search,603.12,New,55+,COD,1.0,Delayed,8.01,63.0,0,0,5.0
ORD101620,2020-01-31,Pre-MCO,CUST20730,Kedah,Klang Valley Hub,GRC-2248,Groceries,Marketplace,2,26.99,9.6,Influencer,230.55,Organic Search,445.49,New,18-24,Card,4.2,On-Time,8.64,54.9,0,0,4.6
ORD103378,2020-01-31,Pre-MCO,CUST90406,Johor,Northern Hub,FSH-5780,Fashion,Mobile App,5,68.64,18.7,Facebook Ads,663.49,Paid Search,1339.75,Loyal/VIP,35-44,E-Wallet,2.3,On-Time,8.26,51.8,0,0,5.0
ORD102900,2020-02-01,Pre-MCO,CUST21140,Sabah,Klang Valley Hub,FSH-1230,Fashion,Marketplace,2,65.24,14.6,Google Ads,1422.04,Organic Search,2870.64,New,35-44,Bank Transfer,1.0,On-Time,7.91,76.8,0,0,5.0
ORD101194,2020-02-01,Pre-MCO,CUST90311,Penang,Sabah/Sarawak Hub,FNB-3015,F&B,Marketplace,5,22.33,14.4,Influencer,447.34,Social Media,684.06,Returning,45-54,Card,4.3,On-Time,18.71,13.4,0,0,4.7
ORD100314,2020-02-02,Pre-MCO,CUST20178,Kedah,Klang Valley Hub,ELE-9441,Electronics,Website,3,305.75,10.0,Google Ads,157.84,Organic Search,1204.52,New,35-44,E-Wallet,2.1,On-Time,6.82,54.9,0,0,4.5
ORD101687,2020-02-02,Pre-MCO,CUST20760,Perak,Klang Valley Hub,FSH-2919,Fashion,Mobile App,4,57.06,3.7,Organic Search,241.56,Organic Search,556.04,New,25-34,Card,1.9,On-Time,6.63,18.7,0,0,4.1
ORD100119,2020-02-02,Pre-MCO,CUST90416,Melaka,Johor Hub,BNK-6397,Baby & Kids,Marketplace,8,55.0,19.9,Direct,291.47,Email Campaign,853.76,Returning,35-44,Bank Transfer,2.1,Delayed,7.83,42.3,0,0,4.9
ORD100916,2020-02-03,Pre-MCO,CUST90135,Selangor,Sabah/Sarawak Hub,FSH-7847,Fashion,Website,5,63.09,16.4,Organic Search,45.42,Direct,253.48,Returning,25-34,Card,3.1,On-Time,22.73,35.5,0,0,4.3
ORD101313,2020-02-03,Pre-MCO,CUST90201,Kedah,Klang Valley Hub,ELE-2925,Electronics,Website,4,392.77,10.4,Direct,1017.64,Email Campaign,3077.5,Returning,55+,Card,2.4,On-Time,7.43,53.5,0,0,4.4
ORD100762,2020-02-03,Pre-MCO,CUST90276,Kedah,Johor Hub,FSH-6065,Fashion,Marketplace,3,56.24,11.9,Facebook Ads,188.3,Direct,319.09,Loyal/VIP,35-44,Card,2.7,On-Time,9.92,59.1,0,0,4.1
ORD100063,2020-02-04,Pre-MCO,CUST90342,Selangor,Johor Hub,ELE-5383,Electronics,Marketplace,3,328.63,19.3,Organic Search,544.58,Paid Search,1349.52,Returning,18-24,E-Wallet,1.6,On-Time,9.93,2.5,1,0,4.1
ORD100517,2020-02-04,Pre-MCO,CUST90245,Melaka,Sabah/Sarawak Hub,FSH-5066,Fashion,Marketplace,5,66.05,14.2,Organic Search,236.06,Direct,624.5,Loyal/VIP,25-34,E-Wallet,4.4,On-Time,19.7,50.9,0,0,4.4
ORD103140,2020-02-04,Pre-MCO,CUST90224,Selangor,Northern Hub,FSH-7428,Fashion,Mobile App,5,54.97,23.3,Google Ads,813.05,Direct,1675.27,Loyal/VIP,25-34,E-Wallet,1.4,On-Time,8.98,45.1,0,0,4.7
ORD103153,2020-02-04,Pre-MCO,CUST90042,Perak,Sabah/Sarawak Hub,GRC-7240,Groceries,Mobile App,7,26.88,4.9,Influencer,730.35,Direct,1283.65,Loyal/VIP,55+,COD,5.0,On-Time,20.06,12.7,0,0,4.3
ORD101869,2020-02-04,Pre-MCO,CUST90246,Selangor,Klang Valley Hub,GRC-2563,Groceries,Mobile App,2,25.03,17.8,Google Ads,175.69,Social Media,337.45,Returning,25-34,Card,3.9,Delayed,6.25,60.8,0,0,3.2
ORD103405,2020-02-04,Pre-MCO,CUST90095,Negeri Sembilan,Klang Valley Hub,ELE-3575,Electronics,Website,4,367.35,6.5,Google Ads,303.93,Paid Search,1860.67,Loyal/VIP,55+,E-Wallet,1.2,Delayed,6.62,46.8,0,0,4.9
ORD101977,2020-02-04,Pre-MCO,CUST90276,Johor,Penang Hub,SPO-4178,Sports & Outdoor,Mobile App,6,106.75,18.3,Facebook Ads,609.33,Direct,1563.42,Loyal/VIP,25-34,Card,2.0,On-Time,8.97,60.4,0,0,4.6
ORD102151,2020-02-05,Pre-MCO,CUST90360,Melaka,Johor Hub,HPC-4101,Health & Personal Care,Website,2,42.45,9.4,Organic Search,267.37,Paid Search,547.61,Returning,25-34,Card,3.6,On-Time,9.17,50.1,0,0,4.6
ORD102232,2020-02-05,Pre-MCO,CUST90099,Melaka,Penang Hub,HPC-5075,Health & Personal Care,Mobile App,6,46.7,4.0,Affiliate,633.24,Organic Search,827.72,Returning,35-44,E-Wallet,4.0,Delayed,10.05,46.0,0,0,3.9
ORD100388,2020-02-05,Pre-MCO,CUST90116,Selangor,Klang Valley Hub,GRC-4125,Groceries,Mobile App,4,24.88,2.1,Direct,72.5,Paid Search,171.96,Returning,45-54,COD,5.2,On-Time,6.7,51.6,0,0,4.0
ORD100152,2020-02-05,Pre-MCO,CUST20916,Sarawak,Klang Valley Hub,SPO-5017,Sports & Outdoor,Website,3,109.57,7.5,Facebook Ads,173.74,Paid Search,411.98,New,35-44,Card,3.0,On-Time,6.08,68.7,0,0,4.4
ORD100546,2020-02-06,Pre-MCO,CUST90204,Johor,Johor Hub,GRC-1229,Groceries,Website,5,28.46,29.1,Direct,286.01,Organic Search,657.77,Returning,25-34,COD,3.8,Delayed,11.26,18.1,0,0,4.5
ORD101580,2020-02-06,Pre-MCO,CUST20485,Penang,Sabah/Sarawak Hub,GRC-5337,Groceries,Marketplace,4,27.83,3.0,Google Ads,867.42,Paid Search,1341.51,New,25-34,Bank Transfer,3.2,Delayed,24.1,63.9,0,0,4.0
ORD100349,2020-02-06,Pre-MCO,CUST90120,Johor,Klang Valley Hub,GRC-6138,Groceries,Website,8,23.87,20.2,Google Ads,822.47,Email Campaign,1630.4,Returning,35-44,E-Wallet,3.1,On-Time,6.21,75.7,0,0,4.4
ORD101660,2020-02-06,Pre-MCO,CUST90140,Melaka,Sabah/Sarawak Hub,GRC-5590,Groceries,Website,6,23.63,12.6,Organic Search,1116.5,Paid Search,2017.97,Returning,25-34,E-Wallet,1.0,On-Time,19.46,82.7,0,0,5.0
ORD100273,2020-02-06,Pre-MCO,CUST20816,Sabah,Penang Hub,GRC-8584,Groceries,Mobile App,5,24.95,10.7,Organic Search,723.94,Paid Search,1485.74,New,18-24,E-Wallet,2.4,On-Time,9.04,80.0,0,0,4.2
ORD100321,2020-02-07,Pre-MCO,CUST21727,Johor,Johor Hub,HNL-7520,Home & Living,Mobile App,6,96.54,12.5,Direct,227.66,Direct,805.97,New,18-24,Card,3.6,On-Time,9.65,43.9,0,0,4.2
ORD102700,2020-02-07,Pre-MCO,CUST90388,Selangor,Penang Hub,SPO-4998,Sports & Outdoor,Mobile App,2,110.05,7.4,Email,1601.69,Organic Search,3260.05,Returning,35-44,E-Wallet,2.3,On-Time,10.17,81.5,0,0,5.0
ORD101574,2020-02-07,Pre-MCO,CUST20218,Sabah,Klang Valley Hub,HPC-9865,Health & Personal Care,Mobile App,4,51.72,12.4,Organic Search,284.05,Paid Search,748.44,New,55+,Bank Transfer,3.0,On-Time,7.31,50.7,0,0,4.2
ORD101700,2020-02-08,Pre-MCO,CUST20650,Sarawak,Johor Hub,FSH-9706,Fashion,Marketplace,8,61.29,9.3,Influencer,824.6,Referral,1596.18,New,18-24,E-Wallet,2.3,On-Time,9.99,6.7,1,0,4.9
ORD101475,2020-02-08,Pre-MCO,CUST90384,Sabah,Johor Hub,GRC-2454,Groceries,Mobile App,2,25.78,10.8,Organic Search,316.56,Social Media,379.9,Returning,35-44,Card,3.7,On-Time,8.39,55.4,0,0,3.4
ORD101453,2020-02-08,Pre-MCO,CUST21556,Kuala Lumpur,Johor Hub,GRC-7719,Groceries,Marketplace,6,27.96,15.1,Organic Search,445.8,Paid Search,842.65,New,35-44,E-Wallet,1.6,On-Time,8.69,61.6,0,0,4.1
ORD101995,2020-02-08,Pre-MCO,CUST90036,Johor,Northern Hub,ELE-2908,Electronics,Mobile App,4,353.52,1.8,Affiliate,141.81,Direct,1859.47,Loyal/VIP,35-44,COD,1.0,On-Time,7.54,51.2,0,0,4.8
ORD100584,2020-02-08,Pre-MCO,CUST90390,Perak,Penang Hub,HNL-8905,Home & Living,Website,6,91.89,8.2,Google Ads,382.35,Email Campaign,1172.21,Loyal/VIP,45-54,Card,1.0,Delayed,10.61,60.9,0,0,5.0
ORD102144,2020-02-08,Pre-MCO,CUST21256,Kedah,Johor Hub,BNK-6039,Baby & Kids,Mobile App,8,47.33,7.9,Facebook Ads,618.18,Social Media,1188.93,New,45-54,Card,5.3,On-Time,8.82,53.5,0,0,4.0
ORD101050,2020-02-08,Pre-MCO,CUST90177,Johor,Penang Hub,HPC-5067,Health & Personal Care,Website,1,50.23,3.2,Organic Search,591.9,Email Campaign,938.54,Returning,25-34,E-Wallet,3.5,On-Time,8.32,60.0,0,0,4.3
ORD102595,2020-02-08,Pre-MCO,CUST90312,Johor,Klang Valley Hub,FNB-8978,F&B,Mobile App,5,19.09,0.8,Facebook Ads,156.76,Email Campaign,589.65,Returning,25-34,COD,1.0,On-Time,7.5,0.5,1,0,5.0
ORD100381,2020-02-08,Pre-MCO,CUST90174,Johor,Klang Valley Hub,FNB-3414,F&B,Mobile App,4,19.52,9.3,Facebook Ads,1137.18,Paid Search,1781.0,Returning,55+,Bank Transfer,2.6,On-Time,6.32,77.6,0,0,4.2
ORD101382,2020-02-08,Pre-MCO,CUST90175,Kuala Lumpur,Sabah/Sarawak Hub,FSH-2893,Fashion,Mobile App,6,68.41,17.3,Facebook Ads,777.99,Paid Search,2083.09,Returning,45-54,COD,4.2,Delayed,21.35,38.1,0,0,4.3
ORD100895,2020-02-08,Pre-MCO,CUST90375,Penang,Penang Hub,FNB-9782,F&B,Mobile App,3,19.52,21.9,Email,67.12,Referral,137.0,Returning,35-44,E-Wallet,5.0,Delayed,9.41,63.3,0,1,4.2
ORD100636,2020-02-08,Pre-MCO,CUST90263,Johor,Penang Hub,FSH-9767,Fashion,Mobile App,2,66.37,13.2,Organic Search,432.34,Organic Search,989.33,Returning,35-44,E-Wallet,2.3,On-Time,8.06,65.1,0,0,4.7
ORD101568,2020-02-09,Pre-MCO,CUST20707,Selangor,Klang Valley Hub,ELE-5200,Electronics,Mobile App,9,348.25,13.1,Influencer,176.38,Paid Search,1482.42,New,25-34,Card,3.4,On-Time,7.22,37.3,0,0,4.3
ORD101595,2020-02-09,Pre-MCO,CUST90346,Selangor,Northern Hub,FSH-8229,Fashion,Website,2,68.9,11.6,Google Ads,829.17,Organic Search,1412.47,Returning,55+,COD,1.6,On-Time,11.29,93.0,0,0,4.6
ORD102959,2020-02-09,Pre-MCO,CUST90007,Melaka,Klang Valley Hub,BNK-6457,Baby & Kids,Website,3,51.97,11.5,Facebook Ads,391.83,Paid Search,747.76,Loyal/VIP,18-24,E-Wallet,1.9,On-Time,6.86,72.1,0,0,4.4
ORD100947,2020-02-09,Pre-MCO,CUST90313,Penang,Klang Valley Hub,FSH-3762,Fashion,Marketplace,4,68.2,4.1,Direct,336.55,Referral,780.6,Loyal/VIP,35-44,Card,1.0,On-Time,6.75,32.0,0,0,5.0
ORD101585,2020-02-09,Pre-MCO,CUST90273,Kuala Lumpur,Penang Hub,HPC-3843,Health & Personal Care,Mobile App,7,49.41,14.6,Organic Search,780.99,Email Campaign,1535.75,Loyal/VIP,25-34,Card,2.3,On-Time,9.8,39.0,0,0,4.7
ORD101594,2020-02-09,Pre-MCO,CUST90274,Penang,Northern Hub,ELE-4366,Electronics,Marketplace,6,308.93,7.1,Affiliate,1066.23,Direct,3281.1,Returning,55+,Card,3.6,On-Time,11.19,83.4,0,0,3.9
ORD100703,2020-02-10,Pre-MCO,CUST90090,Johor,Klang Valley Hub,FNB-8113,F&B,Marketplace,8,19.93,9.3,Email,429.02,Paid Search,1193.67,Returning,35-44,E-Wallet,3.6,On-Time,8.27,79.1,0,0,4.6
ORD103123,2020-02-10,Pre-MCO,CUST90070,Selangor,Northern Hub,HNL-6276,Home & Living,Website,4,77.79,10.7,Organic Search,1185.93,Social Media,3002.78,Loyal/VIP,25-34,E-Wallet,3.7,Delayed,8.61,44.0,0,0,4.4
ORD103024,2020-02-10,Pre-MCO,CUST20703,Sarawak,Klang Valley Hub,ELE-6901,Electronics,Mobile App,3,329.08,6.4,Google Ads,135.55,Paid Search,1042.89,New,25-34,Card,2.1,On-Time,7.72,60.9,0,0,3.6
ORD100115,2020-02-10,Pre-MCO,CUST90163,Negeri Sembilan,Northern Hub,FNB-5991,F&B,Website,8,20.79,10.3,Facebook Ads,275.21,Referral,719.56,Returning,25-34,E-Wallet,1.6,Delayed,10.54,38.4,0,0,5.0
ORD103340,2020-02-10,Pre-MCO,CUST20861,Negeri Sembilan,Klang Valley Hub,FSH-5327,Fashion,Mobile App,7,57.67,12.5,Email,457.06,Social Media,1119.56,New,45-54,Card,1.0,On-Time,5.23,24.8,0,0,4.4
ORD101312,2020-02-10,Pre-MCO,CUST90041,Selangor,Sabah/Sarawak Hub,HPC-3031,Health & Personal Care,Mobile App,4,44.85,9.8,Google Ads,900.95,Paid Search,1569.94,Returning,45-54,Bank Transfer,2.8,On-Time,21.73,63.6,0,0,4.4
ORD103285,2020-02-10,Pre-MCO,CUST90306,Johor,Sabah/Sarawak Hub,HPC-7810,Health & Personal Care,Marketplace,7,40.32,6.6,Facebook Ads,389.76,Email Campaign,901.45,Returning,25-34,E-Wallet,3.2,Delayed,18.32,60.6,0,0,4.6
ORD103236,2020-02-10,Pre-MCO,CUST21656,Selangor,Klang Valley Hub,FSH-9410,Fashion,Website,5,64.56,11.1,Google Ads,1399.58,Paid Search,2940.21,New,25-34,Bank Transfer,1.0,On-Time,7.8,48.8,0,0,4.9
ORD100095,2020-02-10,Pre-MCO,CUST20308,Negeri Sembilan,Northern Hub,GRC-9625,Groceries,Marketplace,6,27.14,13.0,Direct,623.89,Paid Search,1275.91,New,35-44,E-Wallet,3.3,Delayed,11.82,38.2,0,0,5.0
ORD102334,2020-02-11,Pre-MCO,CUST90129,Selangor,Johor Hub,FNB-6786,F&B,Mobile App,6,18.81,10.7,Organic Search,509.82,Social Media,1032.6,Returning,25-34,Card,5.4,Delayed,11.62,60.2,0,1,4.0
ORD101310,2020-02-11,Pre-MCO,CUST90233,Selangor,Klang Valley Hub,FNB-3586,F&B,Website,1,18.89,1.5,Affiliate,93.65,Paid Search,158.92,Returning,45-54,E-Wallet,1.0,On-Time,6.12,0.0,1,1,4.4
ORD100587,2020-02-11,Pre-MCO,CUST90326,Perak,Johor Hub,FSH-7209,Fashion,Mobile App,3,62.24,25.4,Affiliate,625.2,Social Media,1062.33,Loyal/VIP,18-24,COD,1.0,On-Time,10.42,88.5,0,0,4.6
ORD101380,2020-02-11,Pre-MCO,CUST20091,Kuala Lumpur,Johor Hub,GRC-1275,Groceries,Mobile App,4,26.59,21.9,Organic Search,1535.41,Social Media,3254.19,New,45-54,Bank Transfer,4.1,Delayed,9.61,32.1,0,0,4.7
ORD101031,2020-02-11,Pre-MCO,CUST90181,Selangor,Sabah/Sarawak Hub,FSH-8629,Fashion,Marketplace,8,59.95,12.0,Affiliate,42.71,Social Media,617.89,Returning,45-54,COD,3.1,On-Time,22.38,56.5,0,0,4.4
ORD102514,2020-02-12,Pre-MCO,CUST20830,Selangor,Klang Valley Hub,BNK-4933,Baby & Kids,Mobile App,2,58.9,16.3,Facebook Ads,650.97,Referral,1350.46,New,25-34,Card,2.7,Delayed,5.83,75.4,0,0,4.0
ORD100508,2020-02-12,Pre-MCO,CUST90001,Kuala Lumpur,Klang Valley Hub,HPC-5048,Health & Personal Care,Website,5,40.9,5.2,Google Ads,371.24,Paid Search,959.38,Returning,45-54,Bank Transfer,1.1,On-Time,6.81,89.6,0,0,4.9
